codigo,latitude,longitude,altitude,nome,estado,municipio,responsavel,ultima_att,tipo
935056,-9.4675,-35.8564,42,FAZENDA BOA FORTUNA,ALAGOAS,RIO LARGO,ANA,2020-02-04 00:00:00,2
935057,-9.7164,-35.8917,,MARECHAL DEODORO,ALAGOAS,MARECHAL DEODORO,ANA,2020-02-04 00:00:00,2
935058,-9.4553,-35.8508,,SANTA CLOTILDE,ALAGOAS,RIO LARGO,SEMARH-AL,2010-07-12 00:00:00,2
935059,-9.8331,-35.8667,,SUMAUMA,ALAGOAS,MARECHAL DEODORO,SEMARH-AL,2010-07-12 00:00:00,2
935060,-9.55,-35.7997,,USINA UTINGA LEÃO,ALAGOAS,RIO LARGO,SEMARH-AL,2010-07-12 00:00:00,2
935061,-9.2836,-35.6933,,FLEXEIRAS,ALAGOAS,FLEXEIRAS,SEMARH-AL,2016-11-30 00:00:00,2
935062,-9.0483,-35.4067,,PORTO CALVO,ALAGOAS,PORTO CALVO,ANA,2017-03-07 00:00:00,2
935063,-9.829,-35.903,66,BARRA DE SÃO MIGUEL_Alto da Barra,ALAGOAS,BARRA DE SÃO MIGUEL,CEMADEN,,2
935064,-9.581,-35.768,94,MACEIÓ_Tabuleiro do Martins2,ALAGOAS,MACEIÓ,CEMADEN,,2
935065,-9.641,-35.735,51,MACEIÓ_Farol,ALAGOAS,MACEIÓ,CEMADEN,,2
935066,-9.587,-35.763,97,MACEIÓ_Tabuleiro do Martins,ALAGOAS,MACEIÓ,CEMADEN,,2
935067,-9.6286,-35.7379,56,MACEIÓ_Farol2,ALAGOAS,MACEIÓ,CEMADEN,,2
935068,-9.696,-35.778,11,MACEIÓ_Trapiche da Barra,ALAGOAS,MACEIÓ,CEMADEN,,2
935069,-9.552,-35.727,85,MACEIÓ_Benedito Bentes I,ALAGOAS,MACEIÓ,CEMADEN,,2
935070,-9.529,-35.608,28,MACEIÓ_Ipioca1,ALAGOAS,MACEIÓ,CEMADEN,,2
935071,-9.632,-35.707,26,MACEIÓ_Cruz das Almas,ALAGOAS,MACEIÓ,CEMADEN,,2
935072,-9.573,-35.741,92,MACEIÓ_Antares,ALAGOAS,MACEIÓ,CEMADEN,,2
935073,-9.528,-35.623,8,MACEIÓ_Ipioca2,ALAGOAS,MACEIÓ,CEMADEN,,2
935074,-9.5729,-35.7762,97,MACEIÓ_USINA DE PROCESSAMENTO DE ASFALTO,ALAGOAS,MACEIÓ,CEMADEN,,2
935075,-9.55,-35.761,78,MACEIÓ_Cidade Universitária,ALAGOAS,MACEIÓ,CEMADEN,,2
935076,-9.6214,-35.748,15,MACEIÓ_Chã da Jaqueira,ALAGOAS,MACEIÓ,CEMADEN,,2
935077,-9.6489,-35.7431,15,MACEIÓ_Cambona,ALAGOAS,MACEIÓ,CEMADEN,2015-10-29 00:00:00,2
935078,-9.015,-35.223,6,MARAGOGI_Centro,ALAGOAS,MARAGOGI,CEMADEN,,2
935079,-9.717,-35.894,16,MARECHAL DEODORO_Centro,ALAGOAS,MARECHAL DEODORO,CEMADEN,,2
935080,-9.1575,-35.5308,17,MATRIZ DE CAMARAGIBE_Hospital Municipal,ALAGOAS,MATRIZ DE CAMARAGIB,CEMADEN,,2
935081,-9.311,-35.946,93,MURICI_Centro,ALAGOAS,MURICI,CEMADEN,,2
935082,-9.4629,-35.5589,40,PARIPUEIRA_Alto da Boa Vista,ALAGOAS,PARIPUEIRA,CEMADEN,,2
935083,-9.316,-35.562,7,SÃO LUÍS DO QUITUNDE_Centro,ALAGOAS,SÃO LUÍS DO QUITUND,CEMADEN,,2
935084,-9.574,-35.824,7,SATUBA_Satuba01,ALAGOAS,SATUBA,CEMADEN,,2
936000,-9.2,-36.6167,500,BARRA DO BREJO,PERNAMBUCO,BOM CONSELHO,SUDENE,1994-06-07 00:00:00,2
936001,-9.1667,-36.6833,654,BOM CONSELHO,PERNAMBUCO,BOM CONSELHO,APAC-PE,2016-09-29 00:00:00,2
936003,-9.05,-36.5,620,BREJÃO,PERNAMBUCO,BREJÃO,SUDENE,1994-06-07 00:00:00,2
936004,-9.1167,-36.3333,391,CORRENTES,PERNAMBUCO,CORRENTES,APAC-PE,2016-09-29 00:00:00,2
936005,-9.11667,-36.3333,374,CORRENTES 806,PERNAMBUCO,CORRENTES,INMET,2005-06-20 00:00:00,2
936006,-9.11667,-36.3333,391,CORRENTES,PERNAMBUCO,CORRENTES,DNOS,2005-06-20 00:00:00,2
936007,-9.1833,-36.9,300,PAU BRANCO (IBIRATINGA),PERNAMBUCO,BOM CONSELHO,SUDENE,1995-06-21 00:00:00,2
936008,-9.03333,-36.4167,624,POÇO COMPRIDO,PERNAMBUCO,CORRENTES,SUDENE,1994-06-07 00:00:00,2
936009,-9.1167,-36.7667,487,QUATI,PERNAMBUCO,BOM CONSELHO,SUDENE,1994-06-07 00:00:00,2
936010,-9.51667,-36.0167,54,ATALAIA,ALAGOAS,ATALAIA,DNOCS,2005-04-04 00:00:00,2
936011,-9.76667,-36.0833,40,BERNARDO LOPES,ALAGOAS,SÃO MIGUEL DOS CAMP,DNOS,2005-06-20 00:00:00,2
936012,-9.95,-36.3,200,BREJO DO PACHECO,ALAGOAS,JUNQUEIRO,DNOS,2005-06-20 00:00:00,2
936013,-9.58333,-36.4833,372,CANUDOS,ALAGOAS,ANADIA,DNOCS,2005-06-20 00:00:00,2
936014,-9.43333,-36.0833,34,CAPELA,ALAGOAS,CAPELA,SUDENE,2008-12-08 00:00:00,2
936015,-9.6167,-36.7833,230,CRAIBA,ALAGOAS,ARAPIRACA,SUDENE,2008-12-09 00:00:00,2
936016,-9.7,-36.05,100,FAZENDA VARRELA,ALAGOAS,BOCA DA MATA,DNOCS,2008-12-09 00:00:00,2
936017,-9.85,-36.2,20,JITIRANA,ALAGOAS,SÃO MIGUEL DOS CAMP,DNOS,2005-06-20 00:00:00,2
936018,-9.9167,-36.8,150,ENGENHEIRO GORDILHO DE CASTRO (RFN),ALAGOAS,SÃO BRÁS,RFFSA,2006-04-17 00:00:00,2
936019,-9.55,-36.6333,240,IGACI,ALAGOAS,IGACI,SUDENE,2008-12-09 00:00:00,2
936020,-9.9333,-36.4833,120,JUNQUEIRO,ALAGOAS,JUNQUEIRO,DNOCS,1995-05-26 00:00:00,2
936022,-9.8286,-36.5094,276,LAGOA DA CANOA,ALAGOAS,LAGOA DA CANOA,SEMARH-AL,2010-08-20 00:00:00,2
936026,-9.7447,-37.1025,122,LIMOEIRO DE ANADIA,ALAGOAS,LIMOEIRO DE ANADIA,SEMARH-AL,2010-08-20 00:00:00,2
936028,-9.5333,-36.9833,217,MAJOR ISIDORO,ALAGOAS,MAJOR ISIDORO,DNOCS,2008-12-09 00:00:00,2
936029,-9.5333,-36.9833,217,MAJOR ISIDORO,ALAGOAS,MAJOR ISIDORO,INMET,2005-04-08 00:00:00,2
936031,-9.45,-36.3833,620,MAR VERMELHO,ALAGOAS,MAR VERMELHO,SUDENE,2008-12-08 00:00:00,2
936032,-9.3167,-36.8667,395,MINADOR DO NEGRÃO,ALAGOAS,PALMEIRA DOS ÍNDIOS,SUDENE,2008-12-05 00:00:00,2
936033,-9.06667,-36.2,404,MUNGUBA,ALAGOAS,SANTANA DO MUNDAÚ,SUDENE,2008-12-05 00:00:00,2
936034,-9.4,-36.65,342,PALMEIRA DOS ÍNDIOS,ALAGOAS,PALMEIRA DOS ÍNDIOS,SUDENE,2008-12-05 00:00:00,2
936035,-9.42,-36.62,275,PALMEIRA DOS ÍNDIOS,ALAGOAS,PALMEIRA DOS ÍNDIOS,INMET,2010-07-15 00:00:00,2
936038,-9.4,-36.65,342,PALMEIRA DOS ÍNDIOS,ALAGOAS,PALMEIRA DOS ÍNDIOS,SUDENE,2007-10-17 00:00:00,2
936039,-9.45,-36.2,190,PINDOBA (DNOS),ALAGOAS,PINDOBA,SUDENE,2005-06-20 00:00:00,2
936040,-9.55,-36.1333,60,PORANGABA (DNOS),ALAGOAS,ATALAIA,SUDENE,2005-06-20 00:00:00,2
936041,-9.3022,-36.4728,411,QUEBRANGULO,ALAGOAS,QUEBRANGULO,DNOCS,2010-07-15 00:00:00,2
936044,-9.1,-36.0667,156,ROCHA CAVALCANTI,ALAGOAS,UNIÃO DOS PALMARES,SUDENE,2008-12-05 00:00:00,2
936045,-9.1667,-36.2167,221,SANTANA DO MUNDAÚ,ALAGOAS,SANTANA DO MUNDAÚ,SUDENE,2010-07-07 00:00:00,2
936046,-9.8,-36.0667,,SEBASTIÃO FERREIRA,ALAGOAS,SÃO MIGUEL DOS CAMP,SUDENE,1994-06-07 00:00:00,2
936047,-9.01667,-36.05,250,SÃO JOSÉ DA LAJE,ALAGOAS,SÃO JOSÉ DA LAJE,SUDENE,2008-12-05 00:00:00,2
936048,-9.78333,-36.1,12,SÃO MIGUEL DOS CAMPOS,ALAGOAS,SÃO MIGUEL DOS CAMP,DNOCS,1995-05-26 00:00:00,2
936049,-9.3,-36.1333,170,SANTA EFIGÊNIA,ALAGOAS,CAPELA,SUDENE,2008-12-08 00:00:00,2
936050,-9.9667,-36.9833,40,TRAIPU,ALAGOAS,TRAIPU,DNOCS,2010-07-15 00:00:00,2
936051,-9.9667,-36.9833,40,TRAIPU,ALAGOAS,TRAIPU,ANA,2003-02-06 00:00:00,2
936052,-9.53333,-36.4333,280,TANQUE D'ARCA,ALAGOAS,TANQUE D'ARCA,SUDENE,2008-12-09 00:00:00,2
936053,-9.16667,-36.05,155,UNIÃO DOS PALMARES,ALAGOAS,UNIÃO DOS PALMARES,DNOCS,1995-05-26 00:00:00,2
936054,-9.16667,-36.05,155,UNIÃO DOS PALMARES (RFN),ALAGOAS,UNIÃO DOS PALMARES,RFFSA,2005-06-20 00:00:00,2
936056,-9.86667,-36.15,20,USINA CANSANÇÃO DO SINIMBU,ALAGOAS,SÃO MIGUEL DOS CAMP,SUDENE,2008-12-09 00:00:00,2
936057,-9.38333,-36.25,300,VIÇOSA,ALAGOAS,VIÇOSA,DNOCS,1995-05-26 00:00:00,2
936060,-9.38333,-36.25,300,VIÇOSA,ALAGOAS,VIÇOSA,SUDENE,2007-10-17 00:00:00,2
936061,-9.63333,-36.3333,135,ANADIA (LIMOEIRO),ALAGOAS,ANADIA,INMET,2005-04-04 00:00:00,2
936065,-9.8042,-36.6189,247,ARAPIRACA,ALAGOAS,ARAPIRACA,INMET,2010-07-14 00:00:00,2
936066,-9.75,-36.65,264,ARAPIRACA,ALAGOAS,ARAPIRACA,DNOCS,2008-12-09 00:00:00,2
936070,-9.6836,-36.3036,100,ANADIA,ALAGOAS,ANADIA,SEMARH-AL,2010-08-20 00:00:00,2
936071,-9.9333,-36.8,,OLHO D'ÁGUA DO CAMPO,ALAGOAS,CAMPO GRANDE,CODEVASF,2005-06-28 00:00:00,2
936072,-9.9833,-36.7333,,POÇO D'ANTAS,ALAGOAS,CAMPO GRANDE,CODEVASF,2005-06-28 00:00:00,2
936073,-9.95,-36.8,,CAMPO GRANDE,ALAGOAS,CAMPO GRANDE,CODEVASF,2005-06-28 00:00:00,2
936074,-9.9667,-36.8167,,LAGOINHA DO CIRIACO,ALAGOAS,CAMPO GRANDE,CODEVASF,2005-06-28 00:00:00,2
936075,-9.9833,-36.85,,LAGOA DO MATO,ALAGOAS,TRAIPU,CODEVASF,2005-06-28 00:00:00,2
936076,-9.9728,-37.0033,,TRAIPU,ALAGOAS,TRAIPU,ANA,2019-12-17 00:00:00,2
936077,-9.03333,-36.4167,624,POÇO COMPRIDO,PERNAMBUCO,CORRENTES,SUDENE,2005-06-20 00:00:00,2
936078,-9,-36,300,LAGOA DOS BOIS,PERNAMBUCO,BOM CONSELHO,SUDENE,2005-06-20 00:00:00,2
936080,-9.45,-36.2,190,PINDOBA,ALAGOAS,PINDOBA,SUDENE,2017-10-04 00:00:00,2
936081,-9.1667,-36.2167,221,SANTANA DO MUNDAÚ,ALAGOAS,SANTANA DO MUNDAÚ,SUDENE,2010-07-07 00:00:00,2
936082,-9.43333,-36.0833,34,CAPELA (CONCEIÇÃO DO PARAIBA),ALAGOAS,CAPELA,SUDENE,2005-06-20 00:00:00,2
936083,-9.55,-36.1333,60,PORANGABA,ALAGOAS,ATALAIA,SUDENE,2005-06-20 00:00:00,2
936085,-9.9833,-36.8,200,GOMES NETO,ALAGOAS,SÃO BRÁS,CODEVASF,2005-06-28 00:00:00,2
936086,-9.3767,-36.1003,,CAPRICHO,ALAGOAS,CAJUEIRO,SEMARH-AL,2010-07-12 00:00:00,2
936087,-9.8164,-36.2167,,PORTO RICO,ALAGOAS,CAMPO ALEGRE,SEMARH-AL,2010-07-12 00:00:00,2
936088,-9.85,-36.3375,,SERESTA,ALAGOAS,TEOTÔNIO VILELA,SEMARH-AL,2010-07-12 00:00:00,2
936089,-9.65,-36.2,,TRIUNFO,ALAGOAS,BOCA DA MATA,SEMARH-AL,2010-07-12 00:00:00,2
936090,-9.8831,-36.15,,SINIMBU,ALAGOAS,SÃO MIGUEL DOS CAMP,SEMARH-AL,2010-07-12 00:00:00,2
936091,-9.5858,-36.0017,,T. NOVA,ALAGOAS,PILAR,SEMARH-AL,2010-07-12 00:00:00,2
936092,-9.2833,-36.5497,,SANTO ANTÔNIO,ALAGOAS,SÃO LUÍS DO QUITUND,SEMARH-AL,2013-05-22 00:00:00,2
936101,-9.68333,-36.5833,130,ANADIA,ALAGOAS,ANADIA,DNOS,2005-06-20 00:00:00,2
936102,-9.9667,-36.9833,,TRAIPU,ALAGOAS,TRAIPU,CODEVASF,2005-06-28 00:00:00,2
936103,-9.16667,-36.6833,,BOM CONSELHO,PERNAMBUCO,BOM CONSELHO,EMATER,1994-06-07 00:00:00,2
936104,-9.05,-36.5,,BREJÃO,PERNAMBUCO,BREJÃO,EMATER,1994-06-07 00:00:00,2
936105,-9.11667,-36.35,,CORRENTES,PERNAMBUCO,CORRENTES,EMATER,1994-06-07 00:00:00,2
936106,-9.05,-36.8667,,IATI,PERNAMBUCO,IATI,EMATER,1994-06-07 00:00:00,2
936107,-9.11667,-36.4667,,LAGOA DO OURO,PERNAMBUCO,LAGOA DO OURO,EMATER,1994-06-07 00:00:00,2
936108,-9.01667,-36.3333,,PALMEIRINA,PERNAMBUCO,PALMEIRINA,EMATER,1994-06-07 00:00:00,2
936109,-9.05,-36.6333,,TEREZINHA,PERNAMBUCO,TEREZINHA,EMATER,2005-04-04 00:00:00,2
936110,-9.5072,-36.0233,54,ATALAIA,ALAGOAS,ATALAIA,ANA,2020-02-04 00:00:00,2
936111,-9.3792,-36.2492,300,VIÇOSA,ALAGOAS,VIÇOSA,ANA,2020-02-04 00:00:00,2
936112,-9.0042,-36.0511,,SÃO JOSÉ DA LAJE,ALAGOAS,SÃO JOSÉ DA LAJE,ANA,2020-02-04 00:00:00,2
936113,-9.1544,-36.0358,250,UNIÃO DOS PALMARES,ALAGOAS,UNIÃO DOS PALMARES,ANA,2020-02-04 00:00:00,2
936114,-9.1689,-36.2197,220,SANTANA DO MUNDAÚ,ALAGOAS,SANTANA DO MUNDAÚ,ANA,2020-02-04 00:00:00,2
936115,-9.3192,-36.4731,220,QUEBRANGULO,ALAGOAS,QUEBRANGULO,ANA,2011-09-01 00:00:00,2
936116,-9.9167,-36.8,150,GORDILHO DE CASTRO,ALAGOAS,SÃO BRÁS,SUDENE,2020-08-11 00:00:00,2
936117,-9.0019,-36.3264,,PALMEIRINA,PERNAMBUCO,PALMEIRINA,ANA,2014-09-05 00:00:00,2
936119,-9.0394,-36.5983,,BREJÃO,PERNAMBUCO,BREJÃO,ANA,2012-10-29 00:00:00,2
936120,-9.1233,-36.3406,,CORRENTES II,PERNAMBUCO,CORRENTES,ANA,2014-03-25 00:00:00,2
936121,-9.3664,-36.4194,,VILA SÃO FRANCISCO,ALAGOAS,QUEBRANGULO,ANA,2020-02-04 00:00:00,2
936122,-9.3756,-36.1608,,CAJUEIRO,ALAGOAS,CAJUEIRO,SEMARH-AL,2018-05-22 00:00:00,2
936123,-9.3686,-36.3747,,PAULO JACINTO,ALAGOAS,PAULO JACINTO,SEMARH-AL,2018-05-22 00:00:00,2
936124,-9.3889,-36.11,,CAPELA,ALAGOAS,CAPELA,SEMARH-AL,2012-05-29 00:00:00,2
936125,-9.6858,-36.2853,95,FAZENDA SÃO PEDRO,ALAGOAS,ANADIA,ANA,2017-03-07 00:00:00,2
936126,-9.7436,-36.5039,,LIMOEIRO DE ANADIA,ALAGOAS,LIMOEIRO DE ANADIA,ANA,2015-09-15 00:00:00,2
936127,-9.1831,-36.0436,137,USINA LAGINHA,ALAGOAS,UNIÃO DOS PALMARES,ANA,2019-10-23 00:00:00,2
936128,-9.128,-36.329,402,CORRENTES_Centro,PERNAMBUCO,CORRENTES,CEMADEN,,2
936129,-9.248,-36.014,122,BRANQUINHA_Branquinha01,ALAGOAS,BRANQUINHA,CEMADEN,,2
936130,-9.413,-36.077,81,CAPELA_Capela01,ALAGOAS,CAPELA,CEMADEN,,2
936131,-9.371,-36.372,295,PAULO JACINTO_PauloJacinto01,ALAGOAS,PAULO JACINTO,CEMADEN,,2
936132,-9.318,-36.471,372,QUEBRÂNGULO_Quebrangulo01,ALAGOAS,QUEBRANGULO,CEMADEN,,2
936133,-9.17,-36.217,221,SANTANA DO MUNDAÚ_Centro,ALAGOAS,SANTANA DO MUNDAÚ,CEMADEN,,2
936134,-9.007,-36.055,269,SÃO JOSÉ DA LAJE_Av. Eneas Marinho,ALAGOAS,SÃO JOSÉ DA LAJE,CEMADEN,,2
936135,-9.161,-36.032,151,UNIÃO DOS PALMARES_Centro,ALAGOAS,UNIÃO DOS PALMARES,CEMADEN,,2
936136,-9.152,-36.016,159,UNIÃO DOS PALMARES_Nova Esperança,ALAGOAS,UNIÃO DOS PALMARES,CEMADEN,,2
936137,-9.134,-36.052,154,UNIÃO DOS PALMARES_Muquém,ALAGOAS,UNIÃO DOS PALMARES,CEMADEN,,2
937000,-9.1167,-37.1167,376,ÁGUAS BELAS,PERNAMBUCO,ÁGUAS BELAS,DNOCS,1995-05-24 00:00:00,2
937001,-9.1167,-37.1167,376,ÁGUAS BELAS,PERNAMBUCO,ÁGUAS BELAS,SUDENE,2009-07-01 00:00:00,2
937002,-9.05,-37.25,450,FAZENDA CRAIBAS,PERNAMBUCO,ITAÍBA,SUDENE,1994-06-07 00:00:00,2
937003,-9.05,-37.9667,361,OLHO D'ÁGUA DO BRUNO,PERNAMBUCO,TACARATU,SUDENE,2005-06-28 00:00:00,2
937004,-9.2167,-37.2833,255,POÇO DAS TRINCHEIRAS,ALAGOAS,POÇO DAS TRINCHEIRA,DNOCS,1995-05-26 00:00:00,2
937005,-9.4667,-37.4667,210,RIACHO GRANDE,ALAGOAS,SANTANA DO IPANEMA,SUDENE,2008-12-05 00:00:00,2
937006,-9.3672,-37.2292,250,SANTANA DO IPANEMA,ALAGOAS,SANTANA DO IPANEMA,SEMARH-AL,2010-08-20 00:00:00,2
937007,-9.2833,-37.9333,510,ÁGUA BRANCA,ALAGOAS,ÁGUA BRANCA,DNOCS,1995-05-26 00:00:00,2
937008,-9.28,-37.9,605,ÁGUA BRANCA,ALAGOAS,ÁGUA BRANCA,INMET,2010-07-14 00:00:00,2
937009,-9.25,-37.9167,510,ÁGUA BRANCA,ALAGOAS,ÁGUA BRANCA,SUDENE,2003-03-25 00:00:00,2
937010,-9.6667,-37.1333,120,BATALHA,ALAGOAS,BATALHA,SUDENE,2008-12-09 00:00:00,2
937011,-9.4,-37,300,CACIMBINHAS,ALAGOAS,CACIMBINHAS,SUDENE,2008-12-05 00:00:00,2
937012,-9.1833,-37.4333,280,CAPIA DA IGREJINHA,ALAGOAS,CANAPI,DNOCS,1995-05-26 00:00:00,2
937013,-9.3928,-37.9942,256,DELMIRO GOUVÉIA,ALAGOAS,DELMIRO GOUVÉIA,ANA,2019-12-17 00:00:00,2
937014,-9.1333,-37.7333,633,MATA GRANDE,ALAGOAS,MATA GRANDE,DNOCS,1995-05-26 00:00:00,2
937015,-9.1272,-37.72,635,MATA GRANDE,ALAGOAS,MATA GRANDE,INMET,2010-07-15 00:00:00,2
937016,-9.5333,-37.2833,286,OLHO D'ÁGUA DAS FLORES,ALAGOAS,OLHO D'ÁGUA DAS FLO,SUDENE,2008-12-09 00:00:00,2
937017,-9.5167,-37.85,209,OLHO D'ÁGUA DO CASADO,ALAGOAS,OLHO D'ÁGUA DO CASA,SUDENE,2008-12-09 00:00:00,2
937018,-9.7486,-37.4497,45,PÃO DE AÇÚCAR,ALAGOAS,PÃO DE AÇÚCAR,ANA,2019-12-17 00:00:00,2
937019,-9.7333,-37.4333,45,PÃO DE AÇÚCAR,ALAGOAS,PÃO DE AÇÚCAR,DNOCS,1995-08-15 00:00:00,2
937021,-9.7333,-37.4333,45,PÃO DE AÇÚCAR,ALAGOAS,PÃO DE AÇÚCAR,SUDENE,2003-03-26 00:00:00,2
937022,-9.65,-37.7667,110,PIRANHAS,ALAGOAS,PIRANHAS,DNOCS,2010-07-15 00:00:00,2
937023,-9.6261,-37.7561,110,PIRANHAS,ALAGOAS,PIRANHAS,ANA,2019-12-17 00:00:00,2
937024,-9.8833,-37.6,200,FAZENDA LAGOA,SERGIPE,POÇO REDONDO,SUDENE,1994-06-07 00:00:00,2
937025,-9.8333,-37.6833,171,POÇO REDONDO,SERGIPE,POÇO REDONDO,SUDENE,2008-10-21 00:00:00,2
937026,-9.9167,-37.2667,45,PORTO DA FOLHA,SERGIPE,PORTO DA FOLHA,DNOCS,1995-05-26 00:00:00,2
937027,-9.7833,-37.85,200,FAZENDA BELO HORIZONTE,SERGIPE,CANINDÉ DE SÃO FRAN,SUDENE,2008-10-21 00:00:00,2
937028,-9.65,-37.8,130,CANINDÉ DE SÃO FRANCISCO,SERGIPE,CANINDÉ DE SÃO FRAN,DNOCS,2005-04-08 00:00:00,2
937029,-9.7,-37.6667,80,CURRALINHO,SERGIPE,POÇO REDONDO,DNOCS,1995-05-26 00:00:00,2
937030,-9.9,-37.25,40,ILHA DO OURO,SERGIPE,PORTO DA FOLHA,DNOCS,1995-05-26 00:00:00,2
937031,-9.1056,-37.1317,376,ÁGUAS BELAS,PERNAMBUCO,ÁGUAS BELAS,ANA,2020-02-04 00:00:00,2
937032,-9.3728,-37.2453,250,SANTANA DO IPANEMA,ALAGOAS,SANTANA DO IPANEMA,ANA,2020-02-04 00:00:00,2
937033,-9.6333,-37.7667,,PIRANHAS,ALAGOAS,PIRANHAS,CODEVASF,2005-06-28 00:00:00,2
937034,-9.7658,-37.4478,19,PÃO DE AÇÚCAR,ALAGOAS,PÃO DE AÇÚCAR,INMET,2010-07-15 00:00:00,2
937035,-9.4,-37.0833,205,SANTANA DO IPANEMA,ALAGOAS,SANTANA DO IPANEMA,INMET,2005-04-08 00:00:00,2
937037,-9.5819,-39.8831,420,AÇUDE PINHÕES,BAHIA,CURAÇÁ,DNOCS,2005-06-28 00:00:00,2
937038,-9.3667,-37.25,250,SANTANA DO IPANEMA,ALAGOAS,SANTANA DO IPANEMA,CODEVASF,2005-06-28 00:00:00,2
937039,-9.1167,-37.1167,,ÁGUAS BELAS,PERNAMBUCO,ÁGUAS BELAS,EMATER,1994-06-07 00:00:00,2
937040,-9.7831,-37.0081,,CAPIVARA II,ALAGOAS,BATALHA,ANA,2019-12-17 00:00:00,2
937041,-9.7217,-37.6036,,CURRALINHO,SERGIPE,POÇO REDONDO,CHESF,2009-04-20 00:00:00,2
937042,-9.8167,-37.2833,,BELO MONTE,ALAGOAS,BELO MONTE,CHESF,2009-04-20 00:00:00,2
937043,-9.6622,-37.1225,,BATALHA,ALAGOAS,BATALHA,ANA,2020-04-16 00:00:00,2
937044,-9.1281,-37.0369,384,ÁGUAS BELAS_Garanhuns,PERNAMBUCO,ÁGUAS BELAS,CEMADEN,2015-11-04 00:00:00,2
937045,-9.1161,-37.1181,382,ÁGUAS BELAS_Centro,PERNAMBUCO,ÁGUAS BELAS,CEMADEN,2015-11-04 00:00:00,2
937046,-9.8961,-37.2425,10.8,ESTAÇÃO ILHA DO OURO,SERGIPE,PORTO DA FOLHA,SERHMA-SE,2017-08-29 00:00:00,2
937047,-9.6264,-37.7567,130,UHE XINGÓ JUSANTE 1,ALAGOAS,PIRANHAS,CHESF,2019-11-25 00:00:00,2
937048,-9.9725,-37.0025,40,UHE XINGÓ JUSANTE 2,ALAGOAS,TRAIPU,CHESF,2019-11-25 00:00:00,2
937049,-9.135,-37.1597,,ÁGUAS BELAS JUSANTE,PERNAMBUCO,ÁGUAS BELAS,ANA,2020-05-20 00:00:00,2
938000,-9.0667,-38.3,282,PETROLÂNDIA (ITAPARICA),PERNAMBUCO,PETROLÂNDIA,APAC-PE,2016-09-29 00:00:00,2
938001,-9.0667,-38.3,282,PETROLÂNDIA (ITAPARICA),PERNAMBUCO,PETROLÂNDIA,ANA,1995-06-21 00:00:00,2
938002,-9.1,-38.15,550,TACARATU,PERNAMBUCO,TACARATU,DNOCS,1995-05-24 00:00:00,2
938003,-9.2667,-38.1667,280,VILA DE VOLTA,PERNAMBUCO,PETROLÂNDIA,SUDENE,1994-06-07 00:00:00,2
938005,-9.1,-38.3333,280,CACHOEIRA ITAPARICA - MONTANTE,BAHIA,GLÓRIA,ANA,2005-04-08 00:00:00,2
938006,-9.2,-38.3,247,GLÓRIA,BAHIA,GLÓRIA,ANA,2005-04-08 00:00:00,2
938007,-9.3444,-38.2564,247,GLÓRIA,BAHIA,GLÓRIA,DNOCS,2005-04-08 00:00:00,2
938008,-9.4372,-38.4222,350,FAZENDA JUÁ,BAHIA,PAULO AFONSO,SUDENE,2005-04-08 00:00:00,2
938009,-9.88333,-38.9,325,CANCHE,BAHIA,JEREMOABO,DNOCS,2005-06-29 00:00:00,2
938010,-10.0058,-38.5997,300,ÁGUA BRANCA (BREJINHO),BAHIA,JEREMOABO,SUDENE,1999-09-22 00:00:00,2
938011,-9.9514,-38.2736,400,SANTA BRIGIDA,BAHIA,SANTA BRIGIDA,SUDENE,1999-09-22 00:00:00,2
938012,-9.5717,-38.2225,300,RIACHO,BAHIA,PAULO AFONSO,SUDENE,1999-09-23 00:00:00,2
938013,-9.7367,-38.1286,285,SANTA BRIGIDA,BAHIA,SANTA BRIGIDA,DNOCS,1999-09-23 00:00:00,2
938014,-9.2981,-38.6917,430,SALGADO DO MELÃO,BAHIA,MACURURÉ,DNOCS,1999-09-23 00:00:00,2
938015,-9.5172,-38.9942,380,VÁRZEA DA EMA,BAHIA,CHORROCHÓ,DNOCS,2005-11-18 00:00:00,2
938016,-9.0653,-38.8964,420,SÃO SAITE,BAHIA,MACURURÉ,SUDENE,1999-09-23 00:00:00,2
938017,-9.3167,-38.25,,BARRA DE PAULO AFONSO,BAHIA,GLÓRIA,ANA,1994-06-07 00:00:00,2
938018,-9.3781,-38.2264,252.69,PAULO AFONSO,BAHIA,PAULO AFONSO,INMET,2012-11-27 00:00:00,2
938020,-9.35,-38.25,250,PAULO AFONSO,BAHIA,PAULO AFONSO,DNOCS,2003-04-15 00:00:00,2
938021,-9.0833,-38.3,,PETROLÂNDIA,PERNAMBUCO,PETROLÂNDIA,ANA,2001-07-03 00:00:00,2
938022,-9.2667,-38.1667,280,VILA DA VOLTA,PERNAMBUCO,PETROLÂNDIA,CODEVASF,2005-06-28 00:00:00,2
938023,-9.0667,-38.3,286,PETROLÂNDIA,PERNAMBUCO,PETROLÂNDIA,INMET,2005-04-08 00:00:00,2
938024,-9.0833,-38.3,,PETROLÂNDIA,PERNAMBUCO,PETROLÂNDIA,CODEVASF,2005-06-28 00:00:00,2
938025,-9.0833,-38.1667,,PETROLÂNDIA,PERNAMBUCO,PETROLÂNDIA,EMATER,1994-06-07 00:00:00,2
